"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-01","0.06","0.0","86","73","65.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-02","0.01","0.0","86","71","52.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-03","0.00","0.0","87","73","54.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-04","0.00","0.0","87","71","52.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-05","0.00","0.0","87","74","51.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-06","0.00","0.0","88","70","60.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-07","0.00","0.0","86","68","42.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-08","0.00","0.0","87","68","39.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-09","0.00","0.0","88","68","36.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-10","0.00","0.0","88","69","29.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-11","0.00","0.0","88","68","34.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-12","0.00","0.0","87","67","34.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-13","0.00","0.0","88","69","37.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-14","0.11","0.0","87","73","41.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-15","0.00","0.0","88","76","64.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-16","0.00","0.0","89","75","67.7"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-17","0.00","0.0","88","74","57.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-18","0.00","0.0","86","73","65.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-19","0.01","0.0","88","72","55.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-20","0.00","0.0","86","75","67.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-21","0.00","0.0","89","68","57.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-22","0.00","0.0","88","67","46.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-23","0.00","0.0","88","68","37.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-24","0.00","0.0","85","67","44.7"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-25","0.00","0.0","89","67","39.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-26","0.00","0.0","87","69","57.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-27","0.00","0.0","87","68","44.7"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-28","0.00","0.0","88","67","41.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-29","0.03","0.0","87","70","52.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-30","0.00","0.0","87","66","37.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-08-31","0.00","0.0","87","66","29.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-01","0.00","0.0","87","68","29.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-02","0.00","0.0","89","71","42.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-03","0.00","0.0","89","77","69.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-04","0.00","0.0","89","77","93.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-05","0.00","0.0","88","73","75.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-06","0.02","0.0","88","69","55.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-07","0.00","0.0","87","66","34.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-08","0.09","0.0","87","69","39.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-09","0.05","0.0","84","69","24.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-10","0.01","0.0","84","67","34.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-11","0.00","0.0","89","70","41.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-12","0.00","0.0","88","70","52.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-13","0.00","0.0",,,
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-14","0.00","0.0","88","68",
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-15","0.00","0.0","88","67","52.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-16","0.00","0.0","88","70","37.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-17","0.00","0.0","87","69","34.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-18","0.17","0.0","82","68","18.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-19","0.00","0.0","86","66","37.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-20","0.00","0.0","86","71","51.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-21","0.00","0.0","86","70","47.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-22","0.00","0.0","86","72","64.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-23","0.00","0.0","88","69","55.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-24","0.01","0.0","86","68","44.7"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-25","0.00","0.0","87","67","42.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-26","0.00","0.0","85","69","39.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-27","0.00","0.0","85","69","39.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-28","0.03","0.0","85","69","42.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-29","0.00","0.0","85","67","36.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-09-30","0.00","0.0","87","66","32.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-01","0.00","0.0","86","69","37.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-02","0.00","0.0","86","67","44.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-03","0.00","0.0","85","72","62.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-04","0.00","0.0","86","67","51.0"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-05","0.00","0.0","87","66","37.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-06","0.02","0.0","87","71","47.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-07","0.01","0.0","86","73","62.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-08","0.00","0.0","86","73","67.7"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-09","0.00","0.0","85","74","75.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-10","0.00","0.0","85","73","75.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-11","0.00","0.0","85","67","57.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-12","0.00","0.0","85","66","39.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-13","0.00","0.0","85","62","34.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-14","0.00","0.0","84","63","47.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-15","0.00","0.0","85","65","37.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-16","0.00","0.0","85","65","39.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-17","0.06","0.0","84","71","44.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-18","1.77","0.0","84","71","60.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-19","0.06","0.0","84","76","83.3"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-20","0.56","0.0","84","76","80.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-21","0.04","0.0","83","66","31.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-22","0.00","0.0","84","67","42.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-23","0.00","0.0","83","68","47.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-24","0.02","0.0","85","63","29.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-25","0.00","0.0","84","63","26.1"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-26","0.00","0.0","82","63","32.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-27","0.00","0.0","83","64","37.9"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-28","0.00","0.0","86","69","39.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-29","0.00","0.0","82","67","16.8"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-30","0.00","0.0","85","65","24.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-10-31","0.00","0.0","92","63","26.7"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-11-01","0.00","0.0","85","63","24.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-11-02","0.00","0.0","85","66","24.2"
"USC00511918","HONOLULU OBSERVATORY 702.2, HI US","21.3152","-157.9992","0.9","1962-11-03","0.00","0.0","87","67","24.2"
